affy_id	gene
B.224964_s_at	GNG2
B.224965_at	GNG2
B.224966_s_at	DUS3L
B.224967_at	UGCG
B.224968_at	CCDC104
B.224969_at	ATXN7L3
B.224970_at	NFIA
B.224971_at	MRPL30
B.224972_at	C20orf52
B.224973_at	FAM46A
B.224974_at	SUDS3
B.224975_at	NFIA
B.224976_at	NFIA
B.224977_at	C6orf89
B.224978_s_at	USP36
B.224979_s_at	USP36
B.224980_at	LEMD2
B.224981_at	LOC124446
B.224982_at	AKT1S1
B.224983_at	SCARB2
B.224984_at	NFAT5
B.224985_at	--
B.224986_s_at	PDPK1
B.224987_at	C6orf89
B.224988_at	C6orf89
B.224989_at	--
B.224990_at	C4orf34
B.224991_at	CMIP
B.224992_s_at	CMIP
B.224993_at	LOC729433
B.224994_at	CAMK2D
B.224995_at	SPIRE1
B.224996_at	--
B.224997_x_at	H19
B.224998_at	CMTM4
B.224999_at	--
B.225000_at	PRKAR2A
B.225001_at	RAB3D
B.225002_s_at	SUMF2
B.225003_at	MGC3205
B.225004_at	TMEM101
B.225005_at	PHF13
B.225006_x_at	TH1L
B.225007_at	--
B.225008_at	--
B.225009_at	CMTM4
B.225010_at	CCDC6
B.225011_at	PRKAR2A
B.225012_at	HDLBP
B.225013_at	LZTS2
B.225014_at	LOC389203
B.225015_s_at	STK40
B.225016_at	APCDD1
B.225017_at	CCDC14
B.225018_at	SPIRE1
B.225019_at	CAMK2D
B.225020_at	DAB2IP
B.225021_at	ZNF532
B.225022_at	GOPC
B.225023_at	GOPC
B.225024_at	C20orf77
B.225025_at	IGSF8
B.225026_at	CHD6
B.225028_at	LOC550643
B.225029_at	LOC550643
B.225030_at	FAM44B
B.225031_at	CHD6
B.225032_at	FNDC3B
B.225033_at	LOC286167
B.225034_at	LOC286167
B.225035_x_at	CXYorf1
B.225036_at	C9orf105
B.225037_at	SLC35C2
B.225038_s_at	SURF6
B.225039_at	RPE
B.225040_s_at	RPE
B.225041_at	HSMPP8
B.225042_s_at	FAM130A1
B.225043_at	SLC15A4
B.225044_at	NT5C3L
B.225045_at	CCDC88A
B.225046_at	LOC389831
B.225047_at	NUPL1
B.225048_at	PHF10
B.225049_at	BLOC1S2
B.225050_at	ZNF512
B.225051_at	EPB41
B.225052_at	MGC14327
B.225053_at	CNOT7
B.225054_x_at	LOC729074
B.225055_at	--
B.225056_at	SIPA1L2
B.225057_at	SLC15A4
B.225058_at	GPR108
B.225059_at	AGTRAP
B.225060_at	LRP11
B.225061_at	DNAJA4
B.225062_at	LOC389831
B.225063_at	UBL7
B.225064_at	RABEP1
B.225065_x_at	C17orf45
B.225066_at	--
B.225067_at	ULK3
B.225068_at	KLHL12
B.225069_at	PCYT1A
B.225070_at	NUS1
B.225071_at	NUS1
B.225072_at	ZCCHC3
B.225073_at	PPHLN1
B.225074_at	RAB2B
B.225075_at	PDRG1
B.225076_s_at	ZNFX1
B.225077_at	CHD2
B.225078_at	EMP2
B.225079_at	EMP2
B.225080_at	MYO1C
B.225081_s_at	CDCA7L
B.225082_at	CPSF3
B.225083_at	C6orf51
B.225084_at	EXOC5
B.225085_at	USP40
B.225086_at	FAM98B
B.225087_at	C16orf63
B.225088_at	C16orf63
B.225089_at	USP40
B.225090_at	SYVN1
B.225091_at	ZCCHC3
B.225092_at	RABEP1
B.225093_at	UTRN
B.225094_at	SETD8
B.225095_at	SPTLC2
B.225096_at	C17orf79
B.225097_at	HIPK2
B.225098_at	ABI2
B.225099_at	FBXO45
B.225100_at	FBXO45
B.225101_s_at	SNX14
B.225102_at	MGLL
B.225103_at	MRPL38
B.225104_at	ZNF598
B.225105_at	OCC-1
B.225106_s_at	OGFOD1
B.225107_at	HNRPA2B1
B.225108_at	HEATR2
B.225109_at	--
B.225110_at	OGFOD1
B.225111_s_at	NAPB
B.225112_at	ABI2
B.225113_at	AGPS
B.225114_at	AGPS
B.225115_at	HIPK2
B.225116_at	HIPK2
B.225117_at	KIAA1267
B.225118_at	SETD8
B.225119_at	CHMP4B
B.225120_at	PURB
B.225121_at	TBC1D23
B.225122_at	RNF31
B.225123_at	--
B.225124_at	PPP1R9B
B.225125_at	TMEM32
B.225126_at	MRRF
B.225127_at	TMEM181
B.225128_at	KDELC2
B.225129_at	CPNE2
B.225130_at	ZRANB1
B.225131_at	ZRANB1
B.225132_at	FBXL3
B.225133_at	KLF3
B.225134_at	SPRYD3
B.225135_at	SIN3A
B.225136_at	PLEKHA2
B.225137_at	RBM35B
B.225138_at	ZRANB1
B.225139_at	RBM35B
B.225140_at	KLF3
B.225141_at	RBM35B
B.225142_at	JHDM1D
B.225143_at	SFXN4
B.225144_at	BMPR2
B.225145_at	NCOA5
B.225146_at	C9orf25
B.225147_at	PSCD3
B.225148_at	RPS19BP1
B.225149_at	PCID2
B.225150_s_at	RTKN
B.225151_at	RTKN
B.225152_at	ZNF622
B.225153_at	GFM1
B.225154_at	SYAP1
B.225155_at	SNHG5
B.225156_at	ELOF1
B.225157_at	MLXIP
B.225158_at	GFM1
B.225159_s_at	--
B.225160_x_at	MGC5370
B.225161_at	GFM1
B.225162_at	SH3D19
B.225163_at	FRMD4A
B.225164_s_at	EIF2AK4
B.225165_at	PPP1R1B
B.225166_at	ARHGAP18
B.225167_at	FRMD4A
B.225168_at	FRMD4A
B.225169_at	INTS4
B.225170_at	WDR5
B.225171_at	ARHGAP18
B.225172_at	CRAMP1L
B.225173_at	ARHGAP18
B.225174_at	DNAJC10
B.225175_s_at	SLC44A2
B.225176_at	--
B.225177_at	RAB11FIP1
B.225178_at	TTC14
B.225179_at	--
B.225180_at	TTC14
B.225181_at	ARID1B
B.225182_at	TMEM50B
B.225183_at	C16orf72
B.225184_at	ARID1B
B.225185_at	MRAS
B.225186_at	RAPH1
B.225187_at	KIAA1967
B.225188_at	RAPH1
B.225189_s_at	RAPH1
B.225190_x_at	RPL35A
B.225191_at	CIRBP
B.225192_at	C10orf46
B.225193_at	KIAA1967
B.225194_at	PLRG1
B.225195_at	DPH3
B.225196_s_at	MRPS26
B.225197_at	--
B.225198_at	VAPA
B.225199_at	--
B.225200_at	DPH3
B.225201_s_at	MRPL14
B.225202_at	RHOBTB3
B.225203_at	PPP1R16A
B.225204_at	PPTC7
B.225205_at	KIF3B
B.225206_s_at	--
B.225207_at	PDK4
B.225208_s_at	FAM103A1
B.225209_s_at	UBE2J2
B.225210_s_at	FAM103A1
B.225211_at	PVRL1
B.225212_at	SLC25A25
B.225213_at	PPTC7
B.225214_at	--
B.225215_s_at	MTRF1L
B.225216_at	CXorf39
B.225217_s_at	BRPF3
B.225218_at	ZFYVE27
B.225219_at	SMAD5
B.225220_at	SNHG8
B.225221_at	--
B.225222_at	HIAT1
B.225223_at	SMAD5
B.225224_at	C20orf112
B.225225_at	KRTAP4-7
B.225226_at	FAM40A
B.225227_at	--
B.225228_at	TMEM77
B.225229_at	AFF4
B.225230_at	TMEM77
B.225231_at	CBL
B.225232_at	MTMR12
B.225233_at	MSI2
B.225234_at	CBL
B.225235_at	TSPAN17
B.225236_at	RBM18
B.225237_s_at	MSI2
B.225238_at	MSI2
B.225239_at	--
B.225240_s_at	MSI2
B.225241_at	CCDC80
B.225242_s_at	CCDC80
B.225243_s_at	SLMAP
B.225244_at	C1orf142
B.225245_x_at	H2AFJ
B.225246_at	STIM2
B.225247_at	C19orf6
B.225248_at	SPPL2B
B.225249_at	SPPL2B
B.225250_at	STIM2
B.225251_at	RAB24
B.225252_at	SRXN1
B.225253_s_at	METTL2A
B.225254_at	CCDC97
B.225255_at	--
B.225256_at	--
B.225257_at	CCDC97
B.225258_at	FBLIM1
B.225259_at	RAB6B
B.225260_s_at	MRPL32
B.225261_x_at	TH1L
B.225262_at	FOSL2
B.225263_at	LOC728969
B.225264_at	RARS2
B.225265_at	RBMS1
B.225266_at	ZNF652
B.225267_at	KPNA4
B.225268_at	KPNA4
B.225269_s_at	RBMS1
B.225270_at	NEO1
B.225271_at	TMEM63B
B.225272_at	SAT2
B.225273_at	WWC3
B.225274_at	--
B.225275_at	EDIL3
B.225276_at	--
B.225277_at	SLC39A13
B.225278_at	PRKAB2
B.225279_s_at	C3orf17
B.225280_x_at	ARSD
B.225281_at	C3orf17
B.225282_at	SMAP1L
B.225283_at	ARRDC4
B.225284_at	LOC144871
B.225285_at	BCAT1
B.225286_at	ARSD
B.225287_s_at	TMEM55B
B.225288_at	--
B.225289_at	STAT3
B.225290_at	ETNK1
B.225291_at	PNPT1
B.225292_at	COL27A1
B.225293_at	COL27A1
B.225294_s_at	TRAPPC1
B.225295_at	SLC39A10
B.225296_at	ZNF317
B.225297_at	CCDC5
B.225298_at	PNKD
B.225299_at	MYO5B
B.225300_at	C15orf23
B.225301_s_at	MYO5B
B.225302_at	TXNDC10
B.225303_at	KIRREL
B.225304_s_at	NDUFA11
B.225305_at	SLC25A29
B.225306_s_at	SLC25A29
B.225307_at	ZNF511
B.225308_s_at	TANC1
B.225309_at	PHF5A
B.225310_at	RBMX
B.225311_at	IVD
B.225312_at	COMMD6
B.225313_at	C20orf177
B.225314_at	OCIAD2
B.225315_at	MRPL21
B.225316_at	MFSD2
B.225317_at	ACBD6
B.225318_at	--
B.225319_s_at	FAM104A
B.225320_at	CCDC109A
B.225321_s_at	PILRB
B.225322_s_at	C17orf70
B.225323_at	CC2D1B
B.225324_at	CRLS1
B.225325_at	FLJ20160
B.225326_at	RBM27
B.225327_at	KIAA1370
B.225328_at	--
B.225329_at	LOC348262
B.225330_at	IGF1R
B.225331_at	CCDC50
B.225332_at	KRTAP4-7
B.225333_at	ZNF496
B.225334_at	C10orf32
B.225335_at	ZNF496
B.225336_at	SFRS2IP
B.225337_at	ABHD2
B.225338_at	ZYG11B
B.225339_at	SPAG9
B.225340_s_at	CAPRIN1
B.225341_at	MTERFD3
B.225342_at	AK3L1
B.225343_at	TMED8
B.225344_at	NCOA7
B.225345_s_at	--
B.225346_at	MTERFD3
B.225347_at	ARL8A
B.225348_at	LOC727922
B.225349_at	ZNF496
B.225350_s_at	ZYG11B
B.225351_at	FAM45A
B.225352_at	TLOC1
B.225353_s_at	C1QC
B.225354_s_at	SH3BGRL2
B.225355_at	DKFZP761M1511
B.225356_at	--
B.225357_s_at	INOC1
B.225358_at	DNAJC19
B.225359_at	DNAJC19
B.225360_at	TRABD
B.225361_x_at	FAM122B
B.225362_at	FAM122B
B.225363_at	PTEN
B.225364_at	STK4
B.225365_at	ZDHHC20
B.225366_at	PGM2
B.225367_at	PGM2
B.225368_at	HIPK2
B.225369_at	ESAM
B.225370_at	PYGO2
B.225371_at	GLE1L
B.225372_at	C10orf54
B.225373_at	C10orf54
B.225374_at	C17orf32
B.225375_at	C17orf32
B.225376_at	C20orf11
B.225377_at	C9orf86
B.225378_at	VPS37A
B.225379_at	MAPT
B.225380_at	LOC91461
B.225381_at	LOC399959
B.225382_at	ZNF275
B.225383_at	ZNF275
B.225384_at	DOCK7
B.225385_s_at	HNRPLL
B.225386_s_at	HNRPLL
B.225387_at	TSPAN5
B.225388_at	TSPAN5
B.225389_at	BTBD6
B.225390_s_at	KLF13
B.225391_at	LOC93622
B.225392_at	GFM2
B.225393_at	GATAD2B
B.225394_s_at	ZCRB1
B.225395_s_at	FAM120AOS
B.225396_at	--
B.225397_at	CCDC32
B.225398_at	RPUSD4
B.225399_at	C1orf19
B.225400_at	C1orf19
B.225401_at	C1orf85
B.225402_at	TP53RK
B.225403_at	C9orf23
B.225404_at	C1orf212
B.225405_at	--
B.225406_at	TWSG1
B.225407_at	MBP
B.225408_at	MBP
B.225409_at	MGC52110
B.225410_at	MGC52110
B.225411_at	--
B.225412_at	--
B.225413_at	USMG5
B.225414_at	RNF149
B.225415_at	DTX3L
B.225416_at	RNF12
B.225417_at	EPC1
B.225418_at	PVRL2
B.225419_at	C7orf11
B.225420_at	GPAM
B.225421_at	ACY1L2
B.225422_at	CDC26
B.225423_x_at	MRPL41
B.225424_at	GPAM
B.225425_s_at	MRPL41
B.225426_at	--
B.225427_s_at	APOA1BP
B.225428_s_at	DDX54
B.225429_at	--
B.225430_at	SFRS9
B.225431_x_at	ACY1L2
B.225432_s_at	CSRP2BP
B.225433_at	GTF2A1
B.225434_at	DEDD2
B.225435_at	SSR1
B.225436_at	FAM108C1
B.225437_s_at	C7orf27
B.225438_at	NUDCD1
B.225439_at	NUDCD1
B.225440_at	AGPAT3
B.225441_x_at	LSMD1
B.225442_at	DDR2
B.225443_at	--
B.225444_at	--
B.225445_at	--
B.225446_at	BRWD1
B.225447_at	GPD2
B.225448_at	NAPG
B.225449_at	RDH13
B.225450_at	AMOTL1
B.225451_at	GRIPAP1
B.225452_at	PPARBP
B.225453_x_at	CCDC124
B.225454_at	CCDC124
B.225455_at	TADA1L
B.225456_at	PPARBP
B.225457_s_at	LOC25845
B.225458_at	LOC25845
B.225459_at	AMOTL1
B.225460_at	SEC22C
B.225461_at	EHMT1
B.225462_at	TMEM128
B.225463_x_at	UNQ192
B.225464_at	FRMD6
B.225465_at	MAGI1
B.225466_at	FLJ36874
B.225467_s_at	RDH13
B.225468_at	FLJ36874
B.225469_at	LYRM5
B.225470_at	NUP35
B.225471_s_at	AKT2
B.225472_at	BAT4
B.225473_at	C20orf117
B.225474_at	MAGI1
B.225475_at	MIER1
B.225476_at	BAT4
B.225477_s_at	NR2C2
B.225478_at	MFHAS1
B.225479_at	LRRC58
B.225480_at	C1orf122
B.225481_at	FRMD6
B.225482_at	KIF1A
B.225483_at	VPS26B
B.225484_at	TSGA14
B.225485_at	TSGA14
B.225486_at	ARID2
B.225487_at	TMEM18
B.225488_at	DERL1
B.225489_at	TMEM18
B.225490_at	ARID2
B.225491_at	SLC1A2
B.225492_at	--
B.225493_at	LOC144438
B.225494_at	--
B.225495_x_at	--
B.225496_s_at	SYTL2
B.225497_at	ATE1
B.225498_at	CHMP4B
B.225499_at	--
B.225500_x_at	SR-A1
B.225501_at	PHF6
B.225502_at	DOCK8
B.225503_at	DHRSX
B.225504_at	--
B.225505_s_at	FAM113A
B.225506_at	KIAA1468
B.225507_at	C6orf111
B.225508_at	KIAA1468
B.225509_at	LOC56757
B.225510_at	OAF
B.225511_at	GPRC5B
B.225512_at	ZBTB38
B.225513_at	SCRN2
B.225514_at	--
B.225515_s_at	LOC220906
B.225516_at	SLC7A2
B.225517_at	ZNF770
B.225518_x_at	--
B.225519_at	PPP4R2
B.225520_at	MTHFD1L
B.225521_at	ANAPC7
B.225522_at	AAK1
B.225523_at	MRPL53
B.225524_at	ANTXR2
B.225525_at	CTA-221G9.4
B.225526_at	MKLN1
B.225527_at	CEBPG
B.225528_at	IPO8
B.225529_at	CENTB5
B.225530_at	MOBKL2A
B.225531_at	CABLES1
B.225532_at	CABLES1
B.225533_at	PHF19
B.225534_at	C8orf40
B.225535_s_at	TIMM23
B.225536_at	TMEM54
B.225537_at	TRAPPC6B
B.225538_at	ZCCHC9
B.225539_at	ZNF295
B.225540_at	MAP2
B.225541_at	RPL22L1
B.225542_at	CENTB5
B.225543_at	--
B.225544_at	TBX3
B.225545_at	EEF2K
B.225546_at	EEF2K
B.225547_at	SNHG6
B.225548_at	SHROOM3
B.225549_at	--
B.225550_at	--
B.225551_at	C1orf71
B.225552_x_at	AURKAIP1
B.225553_at	--
B.225554_s_at	ANAPC7
B.225555_x_at	CCNL2
B.225556_at	LOC203547
B.225557_at	AXUD1
B.225558_at	GIT2
B.225559_at	C3orf19
B.225560_at	POMT2
B.225561_at	SELT
B.225562_at	RASA3
B.225563_at	PAN3
B.225564_at	SPATA13
B.225565_at	--
B.225566_at	NRP2
B.225567_at	--
B.225568_at	TMEM141
B.225569_at	EIF2C2
B.225570_at	SLC41A1
B.225571_at	LIFR
B.225572_at	--
B.225573_at	ACAD11
B.225574_at	RWDD4A
B.225575_at	LIFR
B.225576_at	C6orf72
B.225577_at	HCG18
B.225578_at	RP11-11C5.2
B.225579_at	PQLC3
B.225580_at	MRPL50
B.225581_s_at	MRPL50
B.225582_at	KIAA1754
B.225583_at	UXS1
B.225584_at	HCG18
B.225585_at	RAP2A
B.225586_at	WDR85
B.225587_at	TMEM129
B.225588_s_at	TMEM129
B.225589_at	SH3RF1
B.225590_at	SH3RF1
B.225591_at	FBXO25
B.225592_at	NRM
B.225593_at	LSM10
B.225594_at	CREBZF
B.225595_at	CREBZF
B.225596_at	KLC4
B.225597_at	SLC45A4
B.225598_at	SLC45A4
B.225599_s_at	DKFZP779L1068
B.225600_at	DKFZP779L1068
B.225601_at	HMGB3
B.225602_at	C9orf19
B.225603_s_at	DKFZP779L1068
B.225604_s_at	C9orf19
B.225605_at	TP53I13
B.225606_at	BCL2L11
B.225607_at	CCDC43
B.225608_at	LOC92017
B.225609_at	GSR
B.225610_at	UHRF2
B.225611_at	--
B.225612_s_at	B3GNT5
B.225613_at	MAST4
B.225614_at	SAAL1
B.225615_at	LOC126917
B.225616_at	SPRYD4
B.225617_at	ODF2
B.225618_at	ARHGAP27
B.225619_at	SLAIN1
B.225620_at	RAB35
B.225621_at	ALG2
B.225622_at	PAG1
B.225623_at	KIAA1737
B.225624_at	LOC92017
B.225625_at	ALKBH2
B.225626_at	PAG1
B.225627_s_at	CACHD1
B.225628_s_at	MLLT6
B.225629_s_at	ZBTB4
B.225630_at	KIAA1706
B.225631_at	KIAA1706
B.225632_s_at	RAB43
B.225633_at	DPY19L3
B.225634_at	ZC3HAV1
B.225635_s_at	LOC401504
B.225636_at	STAT2
B.225637_at	FLJ20186
B.225638_at	C1orf31
B.225639_at	SKAP2
B.225640_at	LOC401504
B.225641_at	MEF2D
B.225642_at	KTI12
B.225643_at	C14orf32
B.225644_at	CCDC117
B.225645_at	EHF
B.225646_at	CTSC
B.225647_s_at	CTSC
B.225648_at	STK35
B.225649_s_at	STK35
B.225650_at	SAMD1
B.225651_at	UBE2E2
B.225652_at	--
B.225653_at	LOC644617
B.225654_at	LOC202347
B.225655_at	UHRF1
B.225656_at	EFHC1
B.225657_at	LOC152217
B.225658_at	LOC339745
B.225659_at	LOC339745
B.225660_at	SEMA6A
B.225661_at	IFNAR1
B.225662_at	ZAK
B.225663_at	ACBD5
B.225664_at	COL12A1
B.225665_at	ZAK
B.225666_at	TMTC4
B.225667_s_at	FAM84A
B.225668_at	LOC134145
B.225669_at	IFNAR1
B.225670_at	LOC134145
B.225671_at	SPNS2
B.225672_at	GOLGA2
B.225673_at	MYADM
B.225674_at	BCAP29
B.225675_at	C14orf101
B.225676_s_at	WDSOF1
B.225677_at	BCAP29
B.225678_at	POLR3H
B.225679_at	NAT12
B.225680_at	DKFZp434K1815
B.225681_at	CTHRC1
B.225682_s_at	POLR3H
B.225683_x_at	PHPT1
B.225684_at	FAM33A
B.225685_at	--
B.225686_at	FAM33A
B.225687_at	FAM83D
B.225688_s_at	PHLDB2
B.225689_at	C3orf39
B.225690_at	CRKRS
B.225691_at	CRKRS
B.225692_at	CAMTA1
B.225693_s_at	CAMTA1
B.225694_at	CRKRS
B.225695_at	C2orf18
B.225696_at	COPS7B
B.225697_at	CRKRS
B.225698_at	C5orf26
B.225699_at	C7orf40
B.225700_at	GLCCI1
B.225701_at	AKNA
B.225702_at	C8orf76
B.225703_at	KIAA1545
B.225704_at	KIAA1545
B.225705_at	CCDC45
B.225706_at	GLCCI1
B.225707_at	ARL6IP6
B.225708_at	IXL
B.225709_at	ARL6IP6
B.225710_at	--
B.225711_at	ARL6IP6
B.225712_at	GEMIN5
B.225713_at	STK11IP
B.225714_s_at	--
B.225715_at	KIAA1303
B.225716_at	--
B.225717_at	KIAA1715
B.225718_at	KIAA1715
B.225719_s_at	MRPL55
B.225720_at	SYNPO2
B.225721_at	SYNPO2
B.225722_at	--
B.225723_at	C6orf129
B.225724_at	FLJ31306
B.225725_at	--
B.225726_s_at	PLEKHH1
B.225727_at	PLEKHH1
B.225728_at	SORBS2
B.225729_at	C6orf89
B.225730_s_at	THUMPD3
B.225731_at	ANKRD50
B.225732_at	KLHDC5
B.225733_at	B3GALT6
B.225734_at	FBXO22
B.225735_at	ANKRD50
B.225736_at	FBXO22
B.225737_s_at	FBXO22
B.225738_at	RAPGEF1
B.225739_at	RAB11FIP4
B.225740_x_at	--
B.225741_at	THUMPD3
B.225742_at	--
B.225743_at	RPUSD3
B.225744_at	ZDHHC8
B.225745_at	LRP6
B.225746_at	RAB11FIP4
B.225747_at	COQ10A
B.225748_at	LTV1
B.225749_at	LOC283951
B.225750_at	--
B.225751_at	RBM17
B.225752_at	NIPA1
B.225753_at	ZNF513
B.225754_at	AP1G1
B.225755_at	KLHDC8B
B.225756_at	CSNK1E
B.225757_s_at	CLMN
B.225758_s_at	TUBGCP6
B.225759_x_at	CLMN
B.225760_at	MYSM1
B.225761_at	PAPD4
B.225762_x_at	LOC284801
B.225763_at	RCSD1
B.225764_at	ETV6
B.225765_at	--
B.225766_s_at	--
B.225767_at	--
B.225768_at	NR1D2
B.225769_at	COG6
B.225770_at	RSPRY1
B.225771_at	AP1G1
B.225772_s_at	C12orf62
B.225773_at	RSPRY1
B.225774_at	RSPRY1
B.225775_at	TSPAN33
B.225776_at	FUT1
B.225777_at	C9orf140
B.225778_at	FUT1
B.225779_at	SLC27A4
B.225780_at	RSC1A1
B.225781_at	MAPK9
B.225782_at	MSRB3
B.225783_at	UBE2F
B.225784_s_at	KIAA1166
B.225785_at	REEP3
B.225786_at	LOC284702
B.225787_at	UBE2F
B.225788_at	C6orf153
B.225789_at	CENTG3
B.225790_at	MSRB3
B.225791_at	--
B.225792_at	HOOK1
B.225793_at	LIX1L
B.225794_s_at	C22orf32
B.225795_at	C22orf32
B.225796_at	PXK
B.225797_at	MRPL54
B.225798_at	JAZF1
B.225799_at	MGC4677
B.225800_at	JAZF1
B.225801_at	--
B.225802_at	TOP1MT
B.225803_at	FBXO32
B.225804_at	CYB5D2
B.225805_at	HNRPU
B.225806_at	JUB
B.225807_at	JUB
B.225808_at	LOC124512
B.225809_at	DKFZP564O0823
B.225810_at	MTMR10
B.225811_at	--
B.225812_at	LOC619208
B.225813_at	RC3H2
B.225814_at	XRN1
B.225815_at	CPLX2
B.225816_at	PHF17
B.225817_at	CGNL1
B.225818_s_at	TBRG1
B.225819_at	TBRG1
B.225820_at	PHF17
B.225821_s_at	FAM44A
B.225822_at	TMEM125
B.225823_at	P117
B.225824_at	CCNK
B.225825_at	C20orf194
B.225826_at	MMAB
B.225827_at	EIF2C2
B.225828_at	DAGLB
B.225829_at	PDZD8
B.225830_at	PDZD8
B.225831_at	LUZP1
B.225832_s_at	DAGLB
B.225833_at	DAGLB
B.225834_at	FAM72A
B.225835_at	SLC12A2
B.225836_s_at	C12orf32
B.225837_at	C12orf32
B.225838_at	EPC2
B.225839_at	RBM33
B.225840_at	TEF
B.225841_at	C1orf59
B.225842_at	PHLDA1
B.225843_at	ZFYVE19
B.225844_at	POLE4
B.225845_at	ZBTB44
B.225846_at	RBM35A
B.225847_at	AADACL1
B.225848_at	ZNF746
B.225849_s_at	SFT2D1
B.225850_at	SFT2D1
B.225851_at	FNTB
B.225852_at	ANKRD17
B.225853_at	GNPNAT1
B.225854_x_at	IRF2BP2
B.225855_at	EPB41L5
B.225856_at	--
B.225857_s_at	LOC388796
B.225858_s_at	BIRC4
B.225859_at	BIRC4
B.225860_at	LOC729580
B.225861_at	C16orf14
B.225862_at	SLC25A26
B.225863_s_at	C19orf12
B.225864_at	FAM84B
B.225865_x_at	TH1L
B.225866_at	BXDC1
B.225867_at	VASN
B.225868_at	TRIM47
B.225869_s_at	UNC93B1
B.225870_s_at	TRAPPC5
B.225871_at	STEAP2
B.225872_at	SLC35F5
B.225873_at	TYSND1
B.225874_at	FAM100A
B.225875_s_at	NPAL3
B.225876_at	NPAL3
B.225877_at	TYSND1
B.225878_at	KIF1B
B.225879_at	TSEN54
B.225880_at	--
B.225881_at	SLC35B4
B.225882_at	SLC35B4
B.225883_at	ATG16L2
B.225884_s_at	GZF1
B.225885_at	EEA1
B.225886_at	--
B.225887_at	C13orf23
B.225888_at	C12orf30
B.225889_at	AEBP2
B.225890_at	C20orf72
B.225891_at	C9orf75
B.225892_at	IREB2
B.225893_at	--
B.225894_at	SYNPO2
B.225895_at	SYNPO2
B.225896_at	--
B.225897_at	--
B.225898_at	WDR54
B.225899_x_at	FLJ45340
B.225900_at	EXOC6B
B.225901_at	PTPMT1
B.225902_at	--
B.225903_at	PIGU
B.225904_at	C1orf96
B.225905_s_at	ST3GAL3
B.225906_at	--
B.225907_at	tcag7.1196
B.225908_at	IAH1
B.225909_at	tcag7.1196
B.225910_at	HELZ
B.225911_at	NPNT
B.225912_at	TP53INP1
B.225913_at	SGK269
B.225914_s_at	CAB39L
B.225915_at	CAB39L
B.225916_at	ZNF131
B.225917_at	--
B.225918_at	LOC146346
B.225919_s_at	C9orf72
B.225920_at	LOC148413
B.225921_at	NIN
B.225922_at	KIAA1450
B.225923_at	--
B.225924_at	KIAA1450
B.225925_s_at	USP48
B.225926_at	VTI1B
B.225927_at	MAP3K1
B.225928_at	VTI1B
B.225929_s_at	RNF213
B.225930_at	NKIRAS1
B.225931_s_at	RNF213
B.225932_s_at	HNRPA2B1
B.225933_at	CCDC137
B.225934_at	LOC148413
B.225935_at	--
B.225936_at	EID2
B.225937_at	--
B.225939_at	EIF4E3
B.225940_at	EIF4E3
B.225941_at	EIF4E3
B.225942_at	NLN
B.225943_at	NLN
B.225944_at	NLN
B.225945_at	ZNF655
B.225946_at	RASSF8
B.225947_at	MYOHD1
B.225948_at	C14orf153
B.225949_at	NRBP2
B.225950_at	--
B.225951_s_at	CHD2
B.225952_at	FLYWCH1
B.225953_at	P15RS
B.225954_s_at	MIDN
B.225955_at	LOC653506
B.225956_at	LOC153222
B.225957_at	LOC153222
B.225958_at	PHC1
B.225959_s_at	ZNRF1
B.225960_at	ZNRF1
B.225961_at	KLHDC5
B.225962_at	ZNRF1
B.225963_at	KLHDC5
B.225964_at	ZXDC
B.225965_at	DDHD1
B.225966_at	LOC284184
B.225967_s_at	LOC284184
B.225968_at	PRICKLE2
B.225969_at	ALKBH6
B.225970_at	DDHD1
B.225971_at	--
B.225972_at	TMEM64
B.225973_at	TAP2
B.225974_at	TMEM64
B.225975_at	PCDH18
B.225976_at	BTF3L4
B.225977_at	PCDH18
B.225978_at	FAM80B
B.225979_at	PLEKHG2
B.225980_at	C14orf43
B.225981_at	C17orf28
B.225982_at	UBTF
B.225983_s_at	VWA1
B.225984_at	PRKAA1
B.225985_at	PRKAA1
B.225986_x_at	CPSF2
B.225987_at	STEAP4
B.225988_at	HERC4
B.225989_at	HERC4
B.225990_at	BOC
B.225991_at	TMEM41A
B.225992_at	MLLT10
B.225993_at	EARS2
B.225994_at	CPSF2
B.225995_x_at	FAM39B
B.225996_at	LONRF2
B.225997_at	MOBKL1A
B.225998_at	GAB1
B.225999_at	FAM80B
B.226000_at	CTTNBP2NL
B.226001_at	KLHL5
B.226002_at	--
B.226003_at	KIF21A
B.226004_at	CABLES2
B.226005_at	UBE2G1
B.226006_at	LOC554363
B.226007_at	ISCA2
B.226008_at	NDNL2
B.226009_at	RP11-529I10.4
B.226010_at	SLC25A23
B.226011_at	CCDC12
B.226012_at	ANKRD11
B.226013_at	TRAK1
B.226014_at	EIF3S5
B.226015_at	ZNF12
B.226016_at	CD47
B.226017_at	CMTM7
B.226018_at	C7orf41
B.226019_at	OMA1
B.226020_s_at	DAB1
B.226021_at	RDH10
B.226022_at	SASH1
B.226023_at	MAP2K7
B.226024_at	COMMD1
B.226025_at	ANKRD28
B.226026_at	DIRC2
B.226027_at	C9orf119
B.226028_at	ROBO4
B.226029_at	VANGL2
B.226030_at	ACADSB
B.226031_at	CCDC132
B.226032_at	CASP2
B.226033_at	USP31
B.226034_at	--
B.226035_at	USP31
